id	text	se_tag
1180	Ellos serán el punto de mira, interior y extranjero, de cuanto sucede en la Sierra, los promotores del excursionismo, los innovadores de nuevas rutas, los organizadores de importantes actos casi multitudinarios en la Sierra y los que, finalmente, se prest	obj
1256	Estos seis jugadores, junto a Miñambres, que no tiene ficha, irán hoy a Valdebebas para entrenarse a las órdenes de algún técnico de la casa o recuperador.	obj
1262	Es indisimulable la sensación de ambiente prebélico y nadie se esconde.	obj
1291	Encarando los play-off, y motivado por la lesión de Sonko, el cuadro técnico se ve obligado a contratar a un base, Louis Bullock (Adecco Milan), lo que origina que Abrams no dispute el último partido de liga, pero que finalmente sea Mrsic el jugador corta	obj
1295	Carlos no me recibía, y el Poli, a la sazón secretario de Estado, se escondió entre las piedras.	obj
1312	El piloto español Jorge Lorenzo (Yamaha) ha reconocido que no se ve con opciones de luchar por el título en MotoGP y apunta a su compañero de equipo Valentino Rossi, vigente campeón, como principal candidato a un cetro por el que considera que también luc	obj
1345	Ninguno de los dos porteros del Real Zaragoza, César Láinez y Raúl Valbuena, se entrenó ayer con el equipo debido a problemas físicos.	obj
1359	Es aconsejable además proveerse de ropa de abrigo.	obj
1378	Aquellos jamones que se autodenominan de reserva, gran reserva o de bodega están al margen de la ley.	obj
1401	Cuando se vio muy agobiado, fue al centro del pueblo a pedir ayuda pero no encontró a nadie.	obj
1411	El ministerio de Sanidad asegura que esa vacuna no sirve para protegerse de la gripe aviar -le he reprochado.	obj
1422	La canícula del Midi no ayuda para nada a los ciclistas, que, sudorosos, se refrescan como pueden, agua por las zapatillas, por la espalda, por la cabeza.	obj
1424	Cobeño evitó los primeros problemas al detener un penalti pero no lo pudo hacer con Babá y el conjunto madrileño se vio por debajo en el marcador.	obj
1428	Sobre su aspecto, muy mejorado, El Pibe ha explicado con mucho humor las consecuencias de la operación de reducción de estómago a que se sometió recientemente.	obj
1448	Sobra decirles que Gil nunca se sometió a ese arbitrio ni presentó las cintas donde supestamente lo había insultado.	obj
1452	24. ¿Por qué se revuelcan en excrementos?	obj
1455	¿Sólo se aisla para trabajar?	obj
1482	Quizá porque las carreteras gerundenses están infestadas de chicas que se exhiben prácticamente en cueros y que ofrecen un desahogo por un puñado de billetes, la abogada pensó en la prostitución como eje de su estudio	obj
1556	Los madrileños viajan una vez más en cuadro, con cuatro bajas —Herreros, Alberto Angulo, Tabak y Attruia— y media —Djordjevic, que aquejado de una sinusitis no ha podido casi entrenarse estos últimos días, aunque podrá jugar—, y con la obligación de ganar	obj
1589	Por su parte, el campeón del mundo de 250 cc se mostró muy satisfecho con su pole provisional.	obj
1608	Schaueble está preocupado porque ante un acontecimiento de la magnitud del Mundial de Fútbol la policía alemana se vea desbordada en caso de atentado terrorista.	obj
1658	Los primeros que se apuntan son las dos grandes peñas futbolísticas de la ciudad: la sevillista Peña Biri y la verdiblanca Peña el Chupe.	obj
1678	Un buen día dejaron de funcionarle los riñones y tuvo que someterse a durísimas sesiones de diálisis en La Paz.	obj
1683	Jiménez, Harrington y Kingston comenzaron el último día como líderes empatados a 200 golpes y durante el último recorrido fueron alternándose al mando de la clasificación, hasta que en el hoyo 12 Jiménez consiguió una ligera ventaja de un golpe, gracias a	obj
1697	Su equipo, Rabobank, informó en un comunicado que Freire no está recuperado de la fractura de dos costillas y de las heridas que se hizo en los codos, que le impiden pedalear con normalidad.	obj
1708	La formación Columbia venció ayer sábado en la primera etapa del Giro de Italia, una contrarreloj por equipos de 20,5 kilómetros en Venecia, tras la cual el británico Mark Cavendish se vistió con la 'maglia rosa' de líder de la general.	obj
34	Es la gran sorpresa del momento porque se está defendiendo de manera sobresaliente.	obj
35	Sobre el paisaje que rodea la masía San Jaime, el refugio ideal del modisto, siguen jugando las gotas de agua que se esconden entre el césped y las chumberas.	obj
41	Gough, ex militar de la Marina británica, ha sido advertido de que podría dar con sus huesos en prisión para siempre si no accede, de una vez por todas, a vestirse, según informa hoy el diario británico The Independent.	obj
133	Con el terremoto de la ampliación de capital flotando en el ambiente, la plantilla azul ha intentado abstraerse del tema para pensar solo en la dura prueba que depara la Liga tras el parón navideño.	obj
142	Por último, Atlético de Madrid y Rayo se enfrentarán el jueves.	obj
217	En junio, tienen por primera vez la posibilidad de representarse en Lausana ante los miembros del COI.	obj
263	"Entre los diferentes actos destacan los desfiles del barrio de Zizkov de Praga, en los que el alcalde se disfraza de oso	 el desfile de máscaras en el escansen -museo al aire libre- de Roznov por Rahostem el 5 de febrero	 degustación de platos típicos de "	obj
316	Cuando yo me aficioné a esto, hace medio siglo, el centro del campo sólo eran dos medios sin pretensiones de estrellas y cuya única misión consistía en pasar con cierta precisión a los extremos para que, internándose como rayos por las bandas, centraran a	obj
318	Así que la fiel afición azul se armó de paciencia y lo fió todo a sus delanteros.	obj
362	Jesús se había comprometido a invitarnos, y lo hace, aunque intentó compartir gastos.	obj
388	Las bandas de ataque del conjunto rojiblanco estarán ocupadas por el rumano Contra, que podría disputar ante el Sevilla sus primeros minutos de la temporada tras lesionarse de gravedad durante la pretemporada, en la derecha, y el holandés Musampa, que jug	obj
497	La relación sentimental entre Fox y Sahagún, que no se pudieron casar por la Iglesia porque ambos son divorciados y no tienen la nulidad eclesiástica de sus matrimonios anteriores, era un secreto a voces en México, aunque nunca había sido confirmada ofici	obj
572	El anuncio lo hicieron hoy en un comunicado fechado en Londres el Rey Constantino de Grecia y su esposa, Ana María, que se dicen encantados porque van a ser abuelos por séptima vez.	obj
581	En Estambul hay más de 300 mezquitas abiertas a la visita de los turistas, que deberán descalzarse y, si coinciden con la oración, quedar en un espacio reservado para ellos.	obj
598	Su crecimiento en las categorías inferiores siguió a buen ritmo en los siguientes años, y su gran día llegó en 2001, cuando se proclamó en Amsterdam campeón de Europa sub'23 y subcampeón de la Universiada en Beijing.	obj
631	El domingo, a primera hora de la mañana y con un tiempo espléndido, el grupo de participantes se despedía con la ilusión y las ganas de volver a estar de nuevo juntos el próximo año.	obj
638	Pedro Subijana es un tipo entregado con la fuerza para superarse a sí mismo, puro, exquisito y entusiasta.	obj
647	El brasileño estaba enfadado: Ito recupera balones pues es como mejor se defiende, él regatea porque es lo que sabe hacer.	obj
649	Pero también sabe de sobra que, a falta de seis jornadas para que termine el campeonato, era importante conseguir tres puntos contra un conjunto que se defendió con cinco jugadores más el portero.	obj
652	La gente tiene derecho a defenderse de la violencia de un sistema que la desahucia y la apalea sin preguntar.	obj
678	A pesar de ello, los vecinos dijeron que los dos hombres hallados muertos eran muy educados y que nunca se vieron en la necesidad de avisar a la Policía por exceso de ruidos.	obj
703	La primera derrota del Barcelona después de 18 victorias consecutivas dejó dos bajas -Belletti y Edmilson no se entrenaron ayer y el lateral está prácticamente descartado para mañana en Mallorca- y un cierto malhumor más que dudas.	obj
708	Lakers y Celtics se han enfrentado previamente once veces en la Final de la NBA, de las cuales nueve fueron a parar a manos del conjunto de Massachusetts.	obj
722	El Jaén, mientras tanto, se defendía con orden y repetía el esquema de equipo visitante en casa del grande: todos atrás y a ver qué pasa.	obj
739	Ante las críticas de Del Bosque sobre las numerosas interrupciones que tuvo el encuentro, el técnico valencianista, Rafa Benítez, se defendió: Para parar a jugadores de tanta calidad es difícil y a veces es inevitable hacer faltas, aunque creo que lo que 	obj
798	El centrocampista pidió el cambio en los últimos minutos del último encuentro liguero ante el Almería, y aunque pudo jugar 79 minutos frente el Olympique, no se ejercitó con el resto de sus compañeros y estuvo bajo tratamiento con los fisioterapeutas.	obj
805	El resto de los titulares, que junto al resto de la plantilla saltó al campo de la ciudad deportiva tras cuarenta minutos de charla con el técnico Unai Emery en los vestuarios, se ejercitaron durante tan solo un cuarto de hora antes de regresar al interio	obj
853	Metzelder y Van Nistelrooy tampoco se ejercitaron con el grupo.	obj
877	En una imagen que la película La reina de los bandidos -que ella detestaba-, hizo célebre, se entregó con las cartucheras en medio de una gran ceremonia. 	obj
915	Conocido internacionalmente, hasta la fecha Alejandro Sanz había podido cuidar su privacidad y mantenerse fuera de los focos.	obj
1086	En el nuevo formato de la Liga de Campeones, con más partidos, los dos tardaron tiempo en encontrarse.	obj
1125	A los 16 se estrenó en la Liga inglesa, el récord.	obj
1136	Las dos principales Cajas de Ahorro de la Comunidad Valenciana, Bancaixa y CAM, que además de ser importantes accionistas son consideradas más proclives a aceptar las presiones de la Generalitat, se verían obligadas ha aumentar su nivel de riesgo con Terr	obj
1167	Para localizarlos y sentir cómo se contraen, vamos a hacer un ejercicio muy sencillo: coloca varios dedos sobre las esquinas exteriores de los ojos, presionando ligeramente sin desplazar la piel.	obj
1172	Jugador tan ofensivo como el brasileño, el catalán se ve cómodo en una función que no dista mucho de la que le reclamaba Unai Emery en el Sevilla.	obj
1175	Así que, si eres vegetariana, esfuérzate por planificar tus comidas y llevar una dieta equilibrada, porque ser vegetariano no significa alimentarse a base de ensaladas.	obj
1180	Ellos serán el punto de mira, interior y extranjero, de cuanto sucede en la Sierra, los promotores del excursionismo, los innovadores de nuevas rutas, los organizadores de importantes actos casi multitudinarios en la Sierra y los que, finalmente, se prest	obj
1256	Estos seis jugadores, junto a Miñambres, que no tiene ficha, irán hoy a Valdebebas para entrenarse a las órdenes de algún técnico de la casa o recuperador.	obj
1262	Es indisimulable la sensación de ambiente prebélico y nadie se esconde.	obj
1291	Encarando los play-off, y motivado por la lesión de Sonko, el cuadro técnico se ve obligado a contratar a un base, Louis Bullock (Adecco Milan), lo que origina que Abrams no dispute el último partido de liga, pero que finalmente sea Mrsic el jugador corta	obj
